mmsi,timestamp,lat,lon,sog,cog
200000029,2026-03-01 03:00:00+00:00,12.217124,45.74977,15.64,88.6
200000030,2026-03-01 03:00:00+00:00,12.136419,45.804705,11.83,84.3
200000031,2026-03-01 03:00:00+00:00,12.604498,46.57563,13.05,71.4
200000032,2026-03-01 03:00:00+00:00,12.713166,44.104833,10.56,263.5
200000033,2026-03-01 03:00:00+00:00,12.969087,44.146163,11.62,272.2
200000034,2026-03-01 03:00:00+00:00,12.226819,43.636709,11.73,280.6
200000035,2026-03-01 03:00:00+00:00,12.793424,46.113955,10.14,47.4
200000036,2026-03-01 03:00:00+00:00,13.082562,44.70465,9.75,52.7
200000038,2026-03-01 03:00:00+00:00,12.879761,45.452448,0.47,107.1
200000039,2026-03-01 03:00:00+00:00,12.883453,45.455185,0.51,175.1
200000040,2026-03-01 03:00:00+00:00,12.986326,45.527345,11.55,250.2
200000001,2026-03-01 03:02:00+00:00,12.832028,43.550091,9.92,250.7
200000002,2026-03-01 03:02:00+00:00,12.721266,45.105495,13.87,259.9
200000003,2026-03-01 03:02:00+00:00,13.032479,45.386099,12.23,86.1
200000004,2026-03-01 03:02:00+00:00,12.487672,45.46503,9.73,262.8
200000005,2026-03-01 03:02:00+00:00,12.551555,46.641951,14.01,88.2
200000006,2026-03-01 03:02:00+00:00,13.081043,45.052335,9.64,95.8
200000007,2026-03-01 03:02:00+00:00,13.081311,44.570046,13.61,282.0
200000008,2026-03-01 03:02:00+00:00,12.929444,45.037342,15.33,260.3
200000009,2026-03-01 03:02:00+00:00,12.310059,44.648781,12.46,91.0
200000010,2026-03-01 03:02:00+00:00,12.282106,45.678137,9.46,79.1
200000011,2026-03-01 03:02:00+00:00,13.582891,44.898892,14.28,88.9
200000012,2026-03-01 03:02:00+00:00,12.554986,44.258451,12.4,250.7
200000013,2026-03-01 03:02:00+00:00,12.288232,44.796417,12.26,259.4
200000014,2026-03-01 03:02:00+00:00,13.149681,45.917876,11.34,100.7
200000015,2026-03-01 03:02:00+00:00,12.773568,45.184703,15.5,100.6
200000016,2026-03-01 03:02:00+00:00,12.489974,45.847765,10.05,59.5
200000017,2026-03-01 03:02:00+00:00,12.532478,46.211209,11.39,88.7
200000018,2026-03-01 03:02:00+00:00,12.411816,44.060227,9.25,248.5
200000019,2026-03-01 03:02:00+00:00,13.06805,46.438232,13.78,83.5
200000020,2026-03-01 03:02:00+00:00,12.678732,44.943887,12.93,90.7
200000021,2026-03-01 03:02:00+00:00,11.995354,44.034589,13.13,272.2
200000022,2026-03-01 03:02:00+00:00,12.734633,44.391703,15.31,265.1
200000023,2026-03-01 03:02:00+00:00,13.363238,45.564151,15.41,62.7
200000024,2026-03-01 03:02:00+00:00,12.665145,44.837418,12.24,290.0
200000025,2026-03-01 03:02:00+00:00,12.556775,44.521389,10.43,52.9
200000026,2026-03-01 03:02:00+00:00,12.162764,43.921317,14.32,264.9
200000027,2026-03-01 03:02:00+00:00,13.405259,44.719509,11.49,73.4
200000028,2026-03-01 03:02:00+00:00,13.070927,45.746347,13.75,63.1
200000029,2026-03-01 03:02:00+00:00,12.21752,45.75861,15.46,86.8
200000030,2026-03-01 03:02:00+00:00,12.136936,45.81132,11.6,84.8
200000031,2026-03-01 03:02:00+00:00,12.606727,46.582703,13.1,69.2
200000032,2026-03-01 03:02:00+00:00,12.71273,44.098819,10.68,266.0
200000033,2026-03-01 03:02:00+00:00,12.969573,44.139559,11.46,277.0
200000034,2026-03-01 03:02:00+00:00,12.228086,43.630154,11.61,282.5
200000035,2026-03-01 03:02:00+00:00,12.797388,46.118289,10.46,44.8
200000036,2026-03-01 03:02:00+00:00,13.085903,44.709206,9.96,50.9
200000038,2026-03-01 03:02:00+00:00,12.878922,45.453342,1.33,283.1
200000039,2026-03-01 03:02:00+00:00,12.883112,45.455884,0.52,171.3
200000040,2026-03-01 03:02:00+00:00,12.984519,45.520914,12.01,253.8
200000001,2026-03-01 03:04:00+00:00,12.830069,43.544774,10.02,245.1
200000002,2026-03-01 03:04:00+00:00,12.720052,45.097616,14.1,262.1
200000003,2026-03-01 03:04:00+00:00,13.032782,45.393117,12.46,88.3
200000004,2026-03-01 03:04:00+00:00,12.487044,45.459425,9.86,264.4
200000005,2026-03-01 03:04:00+00:00,12.551919,46.649904,13.86,92.8
200000006,2026-03-01 03:04:00+00:00,13.080406,45.057907,9.92,96.8
200000007,2026-03-01 03:04:00+00:00,13.082935,44.56241,13.61,281.9
200000008,2026-03-01 03:04:00+00:00,12.927829,45.028757,15.48,255.7
200000009,2026-03-01 03:04:00+00:00,12.30998,44.655766,12.2,90.8
200000010,2026-03-01 03:04:00+00:00,12.282929,45.683548,9.5,81.3
200000011,2026-03-01 03:04:00+00:00,13.583012,44.907091,14.3,87.6
200000012,2026-03-01 03:04:00+00:00,12.55309,44.251706,12.46,259.0
200000013,2026-03-01 03:04:00+00:00,12.28708,44.789533,12.14,260.5
200000014,2026-03-01 03:04:00+00:00,13.148725,45.924234,11.27,100.1
200000015,2026-03-01 03:04:00+00:00,12.772125,45.193543,15.74,98.2
200000016,2026-03-01 03:04:00+00:00,12.492919,45.852603,10.16,59.6
200000017,2026-03-01 03:04:00+00:00,12.532468,46.217715,11.27,88.3
200000018,2026-03-01 03:04:00+00:00,12.409905,44.055383,8.81,249.4
200000019,2026-03-01 03:04:00+00:00,13.068786,46.446021,13.68,83.4
200000020,2026-03-01 03:04:00+00:00,12.67843,44.951355,13.18,94.0
200000021,2026-03-01 03:04:00+00:00,11.995884,44.026945,13.59,272.4
200000022,2026-03-01 03:04:00+00:00,12.733492,44.383141,15.16,259.2
200000023,2026-03-01 03:04:00+00:00,13.367604,45.571484,15.15,61.4
200000024,2026-03-01 03:04:00+00:00,12.667256,44.83079,12.34,286.4
200000025,2026-03-01 03:04:00+00:00,12.560223,44.526044,10.52,51.2
200000026,2026-03-01 03:04:00+00:00,12.16138,43.913485,14.17,262.9
200000027,2026-03-01 03:04:00+00:00,13.407174,44.725712,11.32,71.9
200000028,2026-03-01 03:04:00+00:00,13.074055,45.753741,14.13,65.6
200000029,2026-03-01 03:04:00+00:00,12.217661,45.767458,15.79,88.0
200000030,2026-03-01 03:04:00+00:00,12.13732,45.817945,11.59,85.1
200000031,2026-03-01 03:04:00+00:00,12.608948,46.589777,13.22,73.6
200000032,2026-03-01 03:04:00+00:00,12.712333,44.092803,10.61,269.6
200000033,2026-03-01 03:04:00+00:00,12.970216,44.13297,11.77,277.0
200000034,2026-03-01 03:04:00+00:00,12.229282,43.623585,11.41,280.3
200000035,2026-03-01 03:04:00+00:00,12.801287,46.122684,10.5,47.9
200000036,2026-03-01 03:04:00+00:00,13.089073,44.713889,9.89,52.7
200000038,2026-03-01 03:04:00+00:00,12.880039,45.451228,0.97,289.2
200000039,2026-03-01 03:04:00+00:00,12.882664,45.455283,1.23,301.3
200000040,2026-03-01 03:04:00+00:00,12.98269,45.514408,9.0,279.1
200000001,2026-03-01 03:06:00+00:00,12.828008,43.539497,9.94,246.5
200000002,2026-03-01 03:06:00+00:00,12.719379,45.08967,14.06,261.3
200000003,2026-03-01 03:06:00+00:00,13.033095,45.400135,12.16,89.4
200000004,2026-03-01 03:06:00+00:00,12.486308,45.453833,10.05,264.2
200000005,2026-03-01 03:06:00+00:00,12.552155,46.657862,13.99,89.0
200000006,2026-03-01 03:06:00+00:00,13.079733,45.063474,9.99,96.6
200000007,2026-03-01 03:06:00+00:00,13.084545,44.554771,13.81,283.4
200000008,2026-03-01 03:06:00+00:00,12.926191,45.020177,15.18,261.7
200000009,2026-03-01 03:06:00+00:00,12.30983,44.662749,12.26,89.2
200000010,2026-03-01 03:06:00+00:00,12.283937,45.688926,9.65,80.6
200000011,2026-03-01 03:06:00+00:00,13.583286,44.915286,14.41,88.1
200000012,2026-03-01 03:06:00+00:00,12.551553,44.244865,12.5,256.8
200000013,2026-03-01 03:06:00+00:00,12.286051,44.78263,12.37,261.5
200000014,2026-03-01 03:06:00+00:00,13.147364,45.930514,11.37,101.3
200000015,2026-03-01 03:06:00+00:00,12.770802,45.202402,15.74,99.3
200000016,2026-03-01 03:06:00+00:00,12.495685,45.857552,10.01,55.7
200000017,2026-03-01 03:06:00+00:00,12.532774,46.224214,11.74,86.0
200000018,2026-03-01 03:06:00+00:00,12.407987,44.050542,9.1,247.0
200000019,2026-03-01 03:06:00+00:00,13.069213,46.453834,13.85,84.3
200000020,2026-03-01 03:06:00+00:00,12.678357,44.95883,13.21,92.4
200000021,2026-03-01 03:06:00+00:00,11.996522,44.01931,13.42,275.9
200000022,2026-03-01 03:06:00+00:00,12.732398,44.374573,15.13,265.5
200000023,2026-03-01 03:06:00+00:00,13.371833,45.578902,14.88,56.9
200000024,2026-03-01 03:06:00+00:00,12.669235,44.82412,12.35,284.3
200000025,2026-03-01 03:06:00+00:00,12.563847,44.530556,10.28,52.5
200000026,2026-03-01 03:06:00+00:00,12.16023,43.905614,13.97,265.3
200000027,2026-03-01 03:06:00+00:00,13.409013,44.731939,11.46,73.4
200000028,2026-03-01 03:06:00+00:00,13.077023,45.761203,14.17,68.5
200000029,2026-03-01 03:06:00+00:00,12.21757,45.776306,15.73,88.2
200000030,2026-03-01 03:06:00+00:00,12.137864,45.824557,11.92,88.4
200000031,2026-03-01 03:06:00+00:00,12.611145,46.59686,13.0,72.2
200000032,2026-03-01 03:06:00+00:00,12.712312,44.086772,10.83,273.9
200000033,2026-03-01 03:06:00+00:00,12.971185,44.126422,11.58,282.6
200000034,2026-03-01 03:06:00+00:00,12.230441,43.617009,11.58,281.1
200000035,2026-03-01 03:06:00+00:00,12.805104,46.127154,10.22,51.8
200000036,2026-03-01 03:06:00+00:00,13.092426,44.718436,9.76,51.1
200000038,2026-03-01 03:06:00+00:00,12.879259,45.452365,1.07,123.0
200000039,2026-03-01 03:06:00+00:00,12.883898,45.454565,0.61,210.1
200000040,2026-03-01 03:06:00+00:00,12.9861,45.510744,6.91,313.1
200000001,2026-03-01 03:08:00+00:00,12.825968,43.534211,9.64,246.6
200000002,2026-03-01 03:08:00+00:00,12.71841,45.081756,13.88,264.7
200000003,2026-03-01 03:08:00+00:00,13.033599,45.407142,12.37,84.6
200000004,2026-03-01 03:08:00+00:00,12.485496,45.448253,9.94,263.0
200000005,2026-03-01 03:08:00+00:00,12.552435,46.665819,14.21,89.1
200000006,2026-03-01 03:08:00+00:00,13.079023,45.069036,9.92,96.7
200000007,2026-03-01 03:08:00+00:00,13.086052,44.54711,13.51,280.4
200000008,2026-03-01 03:08:00+00:00,12.924563,45.011594,15.38,259.0
200000009,2026-03-01 03:08:00+00:00,12.309555,44.669729,12.17,94.5
200000010,2026-03-01 03:08:00+00:00,12.284894,45.694313,9.75,80.5
200000011,2026-03-01 03:08:00+00:00,13.583752,44.923472,14.33,88.5
200000012,2026-03-01 03:08:00+00:00,12.550081,44.23801,12.63,258.7
200000013,2026-03-01 03:08:00+00:00,12.28514,44.775709,12.52,260.2
200000014,2026-03-01 03:08:00+00:00,13.146331,45.936859,11.42,104.8
200000015,2026-03-01 03:08:00+00:00,12.769392,45.211247,15.58,98.4
200000016,2026-03-01 03:08:00+00:00,12.498493,45.862476,10.07,61.1
200000017,2026-03-01 03:08:00+00:00,12.533103,46.230711,11.24,86.0
200000018,2026-03-01 03:08:00+00:00,12.406221,44.045641,9.59,250.5
200000019,2026-03-01 03:08:00+00:00,13.069792,46.461637,13.89,86.0
200000020,2026-03-01 03:08:00+00:00,12.678028,44.966297,13.21,94.6
200000021,2026-03-01 03:08:00+00:00,11.997003,44.011662,13.57,272.8
200000022,2026-03-01 03:08:00+00:00,12.731365,44.365997,15.17,264.0
200000023,2026-03-01 03:08:00+00:00,13.376433,45.586082,15.04,54.6
200000024,2026-03-01 03:08:00+00:00,12.670925,44.817366,12.32,286.0
200000025,2026-03-01 03:08:00+00:00,12.56729,44.535214,10.29,53.6
200000026,2026-03-01 03:08:00+00:00,12.159637,43.897678,13.96,267.5
200000027,2026-03-01 03:08:00+00:00,13.411037,44.738105,11.41,71.5
200000028,2026-03-01 03:08:00+00:00,13.080194,45.768577,14.03,66.0
200000029,2026-03-01 03:08:00+00:00,12.217616,45.785155,15.58,92.7
200000030,2026-03-01 03:08:00+00:00,12.138333,45.831176,11.85,87.1
200000031,2026-03-01 03:08:00+00:00,12.613272,46.603965,13.02,70.1
200000032,2026-03-01 03:08:00+00:00,12.712463,44.080743,10.67,271.3
200000033,2026-03-01 03:08:00+00:00,12.972366,44.11991,11.56,282.9
200000034,2026-03-01 03:08:00+00:00,12.231608,43.610435,11.76,282.1
200000035,2026-03-01 03:08:00+00:00,12.808929,46.131616,10.25,51.8
200000036,2026-03-01 03:08:00+00:00,13.095919,44.722871,9.86,56.0
200000038,2026-03-01 03:08:00+00:00,12.879335,45.452363,0.09,209.2
200000039,2026-03-01 03:08:00+00:00,12.882144,45.454959,1.91,156.0
200000040,2026-03-01 03:08:00+00:00,12.988,45.508703,4.31,313.3
200000001,2026-03-01 03:10:00+00:00,12.823627,43.529059,9.88,240.0
200000002,2026-03-01 03:10:00+00:00,12.717338,45.073855,13.84,261.1
200000003,2026-03-01 03:10:00+00:00,13.034173,45.414142,12.61,88.1
200000004,2026-03-01 03:10:00+00:00,12.484641,45.442679,10.25,262.2
200000005,2026-03-01 03:10:00+00:00,12.552921,46.673765,14.14,90.7
200000006,2026-03-01 03:10:00+00:00,13.078392,45.074609,9.86,99.3
200000007,2026-03-01 03:10:00+00:00,13.087533,44.539444,13.94,283.8
200000008,2026-03-01 03:10:00+00:00,12.922778,45.003045,15.51,257.2
200000009,2026-03-01 03:10:00+00:00,12.30905,44.676695,12.31,94.4
200000010,2026-03-01 03:10:00+00:00,12.28606,45.699658,9.71,74.5
200000011,2026-03-01 03:10:00+00:00,13.583846,44.931672,14.41,89.7
200000012,2026-03-01 03:10:00+00:00,12.548758,44.231123,12.51,261.5
200000013,2026-03-01 03:10:00+00:00,12.284306,44.768778,12.39,262.9
200000014,2026-03-01 03:10:00+00:00,13.144964,45.943137,11.25,101.0
200000015,2026-03-01 03:10:00+00:00,12.767814,45.220063,15.8,99.4
200000016,2026-03-01 03:10:00+00:00,12.501255,45.867427,9.8,61.4
200000017,2026-03-01 03:10:00+00:00,12.533201,46.237217,11.24,90.5
200000018,2026-03-01 03:10:00+00:00,12.40446,44.040738,9.25,249.0
200000019,2026-03-01 03:10:00+00:00,13.070475,46.469431,13.45,84.0
200000020,2026-03-01 03:10:00+00:00,12.677784,44.973768,13.25,93.7
200000021,2026-03-01 03:10:00+00:00,11.997306,44.004005,13.18,271.0
200000022,2026-03-01 03:10:00+00:00,12.730199,44.357439,15.16,260.1
200000023,2026-03-01 03:10:00+00:00,13.38102,45.593273,15.22,55.6
200000024,2026-03-01 03:10:00+00:00,12.672658,44.810624,12.07,282.4
200000025,2026-03-01 03:10:00+00:00,12.570756,44.539855,10.21,50.4
200000026,2026-03-01 03:10:00+00:00,12.159196,43.889732,13.85,267.4
200000027,2026-03-01 03:10:00+00:00,13.413272,44.744194,11.26,69.8
200000028,2026-03-01 03:10:00+00:00,13.083306,45.775978,14.17,65.3
200000029,2026-03-01 03:10:00+00:00,12.217687,45.794004,15.29,87.8
200000030,2026-03-01 03:10:00+00:00,12.138829,45.837793,11.8,86.2
200000031,2026-03-01 03:10:00+00:00,12.615728,46.610958,12.96,68.3
200000032,2026-03-01 03:10:00+00:00,12.71261,44.074715,10.64,270.5
200000033,2026-03-01 03:10:00+00:00,12.973528,44.113396,11.57,278.3
200000034,2026-03-01 03:10:00+00:00,12.232797,43.603865,11.64,283.9
200000035,2026-03-01 03:10:00+00:00,12.812581,46.13623,10.19,51.7
200000036,2026-03-01 03:10:00+00:00,13.099528,44.727207,10.34,47.5
200000038,2026-03-01 03:10:00+00:00,12.878973,45.452202,0.13,87.8
200000039,2026-03-01 03:10:00+00:00,12.882082,45.45548,0.48,19.7
200000040,2026-03-01 03:10:00+00:00,12.989422,45.507175,8.13,312.8
200000001,2026-03-01 03:12:00+00:00,12.821183,43.523957,10.13,246.1
200000002,2026-03-01 03:12:00+00:00,12.716552,45.06592,13.96,262.4
200000003,2026-03-01 03:12:00+00:00,13.034728,45.421145,12.38,84.5
200000004,2026-03-01 03:12:00+00:00,12.48365,45.437129,10.15,255.9
200000005,2026-03-01 03:12:00+00:00,12.552924,46.681727,14.28,90.2
200000006,2026-03-01 03:12:00+00:00,13.077495,45.080142,9.89,99.2
200000007,2026-03-01 03:12:00+00:00,13.088754,44.531729,13.76,282.8
200000008,2026-03-01 03:12:00+00:00,12.920978,44.994499,15.63,258.5
200000009,2026-03-01 03:12:00+00:00,12.308331,44.683641,12.54,95.8
200000010,2026-03-01 03:12:00+00:00,12.287462,45.704943,9.52,76.3
200000011,2026-03-01 03:12:00+00:00,13.584024,44.939869,14.42,90.3
200000012,2026-03-01 03:12:00+00:00,12.547724,44.224185,12.55,258.9
200000013,2026-03-01 03:12:00+00:00,12.283435,44.761852,12.53,259.1
200000014,2026-03-01 03:12:00+00:00,13.143556,45.949406,11.19,101.6
200000015,2026-03-01 03:12:00+00:00,12.766197,45.22887,15.77,101.0
200000016,2026-03-01 03:12:00+00:00,12.503888,45.872452,10.01,64.3
200000017,2026-03-01 03:12:00+00:00,12.533014,46.24372,11.71,96.4
200000018,2026-03-01 03:12:00+00:00,12.402697,44.035836,9.18,249.9
200000019,2026-03-01 03:12:00+00:00,13.071174,46.477223,13.67,82.3
200000020,2026-03-01 03:12:00+00:00,12.677534,44.981239,13.03,91.4
200000021,2026-03-01 03:12:00+00:00,11.997634,43.996349,13.33,273.9
200000022,2026-03-01 03:12:00+00:00,12.728945,44.348894,15.13,258.8
200000023,2026-03-01 03:12:00+00:00,13.386059,45.600135,15.02,56.8
200000024,2026-03-01 03:12:00+00:00,12.673949,44.803778,12.54,277.0
200000025,2026-03-01 03:12:00+00:00,12.574366,44.544379,10.15,48.5
200000026,2026-03-01 03:12:00+00:00,12.158865,43.88178,14.21,266.8
200000027,2026-03-01 03:12:00+00:00,13.415618,44.750239,11.44,69.8
200000028,2026-03-01 03:12:00+00:00,13.086348,45.783409,13.92,66.8
200000029,2026-03-01 03:12:00+00:00,12.217887,45.80285,15.75,85.6
200000030,2026-03-01 03:12:00+00:00,12.139502,45.844393,11.48,85.8
200000031,2026-03-01 03:12:00+00:00,12.618357,46.617885,13.02,66.5
200000032,2026-03-01 03:12:00+00:00,12.712605,44.068684,10.69,270.8
200000033,2026-03-01 03:12:00+00:00,12.974785,44.1069,11.64,277.6
200000034,2026-03-01 03:12:00+00:00,12.234096,43.597316,11.64,282.9
200000035,2026-03-01 03:12:00+00:00,12.815986,46.141037,10.61,51.6
200000036,2026-03-01 03:12:00+00:00,13.103212,44.731475,10.12,47.2
200000038,2026-03-01 03:12:00+00:00,12.879343,45.452543,0.25,4.7
200000039,2026-03-01 03:12:00+00:00,12.883034,45.455254,0.46,345.6
200000040,2026-03-01 03:12:00+00:00,12.994215,45.502026,14.59,344.3
200000001,2026-03-01 03:14:00+00:00,12.818712,43.518868,9.88,242.7
200000002,2026-03-01 03:14:00+00:00,12.716057,45.05796,14.11,262.4
200000003,2026-03-01 03:14:00+00:00,13.035357,45.42814,12.58,83.6
200000004,2026-03-01 03:14:00+00:00,12.482515,45.431608,9.8,256.8
200000005,2026-03-01 03:14:00+00:00,12.552761,46.689687,14.21,91.1
200000006,2026-03-01 03:14:00+00:00,13.07668,45.08569,9.79,96.5
200000007,2026-03-01 03:14:00+00:00,13.090066,44.52403,13.88,280.3
200000008,2026-03-01 03:14:00+00:00,12.919337,44.985919,15.62,257.4
200000009,2026-03-01 03:14:00+00:00,12.30756,44.690582,12.25,96.4
200000010,2026-03-01 03:14:00+00:00,12.288748,45.710258,9.69,75.3
200000011,2026-03-01 03:14:00+00:00,13.584164,44.948068,14.7,91.0
200000012,2026-03-01 03:14:00+00:00,12.546875,44.21722,12.21,265.6
200000013,2026-03-01 03:14:00+00:00,12.282545,44.754928,12.23,264.0
200000014,2026-03-01 03:14:00+00:00,13.142344,45.955718,11.56,100.2
200000015,2026-03-01 03:14:00+00:00,12.76461,45.237684,15.81,97.7
200000016,2026-03-01 03:14:00+00:00,12.506446,45.877516,9.76,61.1
200000017,2026-03-01 03:14:00+00:00,12.532654,46.250216,11.45,93.1
200000018,2026-03-01 03:14:00+00:00,12.400998,44.03091,9.08,251.6
200000019,2026-03-01 03:14:00+00:00,13.072094,46.484992,13.66,84.6
200000020,2026-03-01 03:14:00+00:00,12.67703,44.988696,12.87,92.5
200000021,2026-03-01 03:14:00+00:00,11.997669,43.988686,13.27,271.5
200000022,2026-03-01 03:14:00+00:00,12.727548,44.340373,15.02,259.2
200000023,2026-03-01 03:14:00+00:00,13.391135,45.606969,14.96,52.8
200000024,2026-03-01 03:14:00+00:00,12.674971,44.796885,12.24,277.4
200000025,2026-03-01 03:14:00+00:00,12.578046,44.548844,10.37,52.3
200000026,2026-03-01 03:14:00+00:00,12.15866,43.873824,13.89,264.8
200000027,2026-03-01 03:14:00+00:00,13.418021,44.75626,11.46,65.8
200000028,2026-03-01 03:14:00+00:00,13.089457,45.790811,14.16,68.7
200000029,2026-03-01 03:14:00+00:00,12.217986,45.811699,15.55,87.7
200000030,2026-03-01 03:14:00+00:00,12.139795,45.851023,11.68,90.6
200000031,2026-03-01 03:14:00+00:00,12.621242,46.624704,13.1,66.1
200000032,2026-03-01 03:14:00+00:00,12.712593,44.062653,10.81,268.7
200000033,2026-03-01 03:14:00+00:00,12.975756,44.100352,11.84,284.5
200000034,2026-03-01 03:14:00+00:00,12.235411,43.590771,11.9,280.3
200000035,2026-03-01 03:14:00+00:00,12.819325,46.145893,10.17,52.4
200000036,2026-03-01 03:14:00+00:00,13.1068,44.73583,9.88,51.2
200000038,2026-03-01 03:14:00+00:00,12.879439,45.452219,1.81,343.5
200000039,2026-03-01 03:14:00+00:00,12.882761,45.455281,1.21,148.5
200000040,2026-03-01 03:14:00+00:00,13.005213,45.503139,18.08,5.1
200000001,2026-03-01 03:16:00+00:00,12.816184,43.51381,9.91,245.7
200000002,2026-03-01 03:16:00+00:00,12.715151,45.050038,14.18,261.8
200000003,2026-03-01 03:16:00+00:00,13.035811,45.43515,12.38,80.7
200000004,2026-03-01 03:16:00+00:00,12.481425,45.426078,9.51,258.4
200000005,2026-03-01 03:16:00+00:00,12.552631,46.697648,14.13,91.7
200000006,2026-03-01 03:16:00+00:00,13.076034,45.09126,9.87,95.5
200000007,2026-03-01 03:16:00+00:00,13.091542,44.516362,13.4,280.9
200000008,2026-03-01 03:16:00+00:00,12.917567,44.977366,15.25,258.5
200000009,2026-03-01 03:16:00+00:00,12.306786,44.697522,12.27,95.5
200000010,2026-03-01 03:16:00+00:00,12.290045,45.715571,9.85,77.2
200000011,2026-03-01 03:16:00+00:00,13.584312,44.956267,14.37,86.7
200000012,2026-03-01 03:16:00+00:00,12.546432,44.210216,12.3,264.9
200000013,2026-03-01 03:16:00+00:00,12.281693,44.748,12.4,265.4
200000014,2026-03-01 03:16:00+00:00,13.141448,45.962085,11.3,98.8
200000015,2026-03-01 03:16:00+00:00,12.763142,45.246519,15.75,101.3
200000016,2026-03-01 03:16:00+00:00,12.50908,45.88254,9.99,59.3
200000017,2026-03-01 03:16:00+00:00,12.532268,46.25671,11.52,93.5
200000018,2026-03-01 03:16:00+00:00,12.399177,44.02603,9.49,248.5
200000019,2026-03-01 03:16:00+00:00,13.072573,46.492802,13.81,83.7
200000020,2026-03-01 03:16:00+00:00,12.676433,44.996146,12.82,91.1
200000021,2026-03-01 03:16:00+00:00,11.997758,43.981023,13.61,271.0
200000022,2026-03-01 03:16:00+00:00,12.726174,44.331847,15.29,260.4
200000023,2026-03-01 03:16:00+00:00,13.396136,45.613861,14.99,52.2
200000024,2026-03-01 03:16:00+00:00,12.675871,44.789973,12.17,279.0
200000025,2026-03-01 03:16:00+00:00,12.581578,44.553433,9.95,50.1
200000026,2026-03-01 03:16:00+00:00,12.158223,43.865878,13.93,269.6
200000027,2026-03-01 03:16:00+00:00,13.420237,44.762356,11.49,70.6
200000028,2026-03-01 03:16:00+00:00,13.092068,45.798414,14.3,70.6
200000029,2026-03-01 03:16:00+00:00,12.218257,45.820543,15.42,89.5
200000030,2026-03-01 03:16:00+00:00,12.139899,45.857658,11.55,87.1
200000031,2026-03-01 03:16:00+00:00,12.62381,46.631655,13.0,70.2
200000032,2026-03-01 03:16:00+00:00,12.712391,44.056626,10.55,262.8
200000033,2026-03-01 03:16:00+00:00,12.97706,44.093866,11.48,279.7
200000034,2026-03-01 03:16:00+00:00,12.236574,43.584196,11.66,283.8
200000035,2026-03-01 03:16:00+00:00,12.822927,46.150547,10.45,53.8
200000036,2026-03-01 03:16:00+00:00,13.110197,44.740342,10.0,53.0
200000038,2026-03-01 03:16:00+00:00,12.881139,45.45192,0.22,5.4
200000039,2026-03-01 03:16:00+00:00,12.882111,45.455863,0.59,286.7
200000040,2026-03-01 03:16:00+00:00,13.014212,45.504049,15.06,6.9
200000001,2026-03-01 03:18:00+00:00,12.813818,43.50867,9.87,243.0
200000002,2026-03-01 03:18:00+00:00,12.714269,45.042113,13.95,264.7
200000003,2026-03-01 03:18:00+00:00,13.036476,45.442142,12.46,84.3
200000004,2026-03-01 03:18:00+00:00,12.480267,45.420562,10.12,256.7
200000005,2026-03-01 03:18:00+00:00,12.552582,46.70561,13.94,88.2
200000006,2026-03-01 03:18:00+00:00,13.07545,45.096838,9.73,95.4
200000007,2026-03-01 03:18:00+00:00,13.092986,44.508688,13.51,281.0
200000008,2026-03-01 03:18:00+00:00,12.915567,44.968867,15.59,254.2
200000009,2026-03-01 03:18:00+00:00,12.305969,44.704457,12.36,97.8
200000010,2026-03-01 03:18:00+00:00,12.291163,45.720926,9.82,80.0
200000011,2026-03-01 03:18:00+00:00,13.584561,44.964463,14.03,86.7
200000012,2026-03-01 03:18:00+00:00,12.545834,44.203224,12.56,263.6
200000013,2026-03-01 03:18:00+00:00,12.280573,44.741111,12.12,263.1
200000014,2026-03-01 03:18:00+00:00,13.140388,45.968425,11.21,98.0
200000015,2026-03-01 03:18:00+00:00,12.761794,45.255374,15.86,98.4
200000016,2026-03-01 03:18:00+00:00,12.511847,45.887489,10.05,57.1
200000017,2026-03-01 03:18:00+00:00,12.531736,46.263194,11.47,94.0
200000018,2026-03-01 03:18:00+00:00,12.397261,44.021189,9.14,246.8
200000019,2026-03-01 03:18:00+00:00,13.073211,46.5006,13.76,81.0
200000020,2026-03-01 03:18:00+00:00,12.675932,45.003603,13.11,91.5
200000021,2026-03-01 03:18:00+00:00,11.99771,43.97336,13.42,272.2
200000022,2026-03-01 03:18:00+00:00,12.72476,44.323329,15.28,258.6
200000023,2026-03-01 03:18:00+00:00,13.401464,45.62049,15.15,49.4
200000024,2026-03-01 03:18:00+00:00,12.676914,44.783084,12.27,275.0
200000025,2026-03-01 03:18:00+00:00,12.585237,44.557916,10.44,49.8
200000026,2026-03-01 03:18:00+00:00,12.157744,43.857934,14.18,264.7
200000027,2026-03-01 03:18:00+00:00,13.422549,44.768414,11.6,69.2
200000028,2026-03-01 03:18:00+00:00,13.094521,45.806071,14.14,72.0
200000029,2026-03-01 03:18:00+00:00,12.218762,45.829377,15.45,86.0
200000030,2026-03-01 03:18:00+00:00,12.13971,45.864292,11.58,91.1
200000031,2026-03-01 03:18:00+00:00,12.626048,46.638724,12.86,69.3
200000032,2026-03-01 03:18:00+00:00,12.712051,44.050606,10.75,265.0
200000033,2026-03-01 03:18:00+00:00,12.9783,44.087366,11.32,282.1
200000034,2026-03-01 03:18:00+00:00,12.237836,43.57764,11.56,279.3
200000035,2026-03-01 03:18:00+00:00,12.826449,46.155265,10.44,51.2
